synthetic_chromosome,feature_record_id,feature_type,sgd_gene_id,gene_name,source_start_bp,source_end_bp,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,mapping_status,source_accession,source_file,left_lox_id,right_lox_id,segment_id,interval_mapping_status,eligible_for_gene_risk
SynVI,SynVI_gene_0096,ORF,S000001927,YFR031C,198625,202137,192264.0,195776.0,194020.0,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_53,SynVI_loxPsym_54,SynVI_SEG_0054,exact_adjacent_lox,True
SynVI,SynVI_gene_0097,ORF,S000002104,YFR031C-A,202572,203336,196211.0,196975.0,196593.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_54,SynVI_loxPsym_55,SynVI_SEG_0055,exact_adjacent_lox,True
SynVI,SynVI_gene_0098,ORF,S000001928,O6U65_1046,204008,204877,197647.0,198516.0,198081.5,-,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_54,SynVI_loxPsym_55,SynVI_SEG_0055,exact_adjacent_lox,True
SynVI,SynVI_gene_0099,ORF,S000006437,YFR032C-A,205210,205389,198849.0,199028.0,198938.5,-,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_55,SynVI_loxPsym_56,SynVI_SEG_0056,exact_adjacent_lox,True
SynVI,SynVI_gene_0100,ORF,S000028630,O6U65_1048,205662,205925,199301.0,199564.0,199432.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_55,SynVI_loxPsym_56,SynVI_SEG_0056,exact_adjacent_lox,True
SynVI,SynVI_gene_0101,ORF,S000001929,YFR033C,206312,206755,199951.0,200394.0,200172.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_56,SynVI_loxPsym_57,SynVI_SEG_0057,exact_adjacent_lox,True
SynVI,SynVI_gene_0102,ORF,S000001930,YFR034C,207040,207978,200679.0,201617.0,201148.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_57,SynVI_loxPsym_58,SynVI_SEG_0058,exact_adjacent_lox,True
SynVI,SynVI_gene_0103,ORF,S000028631,O6U65_1051,208042,208329,201681.0,201968.0,201824.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_57,SynVI_loxPsym_58,SynVI_SEG_0058,exact_adjacent_lox,True
SynVI,SynVI_gene_0104,ORF,S000001931,O6U65_1052,208141,208485,201780.0,202124.0,201952.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_57,SynVI_loxPsym_58,SynVI_SEG_0058,exact_adjacent_lox,True
SynVI,SynVI_gene_0105,ORF,S000001932,YFR036W,208944,209318,202583.0,202957.0,202770.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_58,SynVI_loxPsym_59,SynVI_SEG_0059,exact_adjacent_lox,True
SynVI,SynVI_gene_0106,ORF,S000028767,O6U65_1054,209466,210116,203105.0,203755.0,203430.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,exact_adjacent_lox,True
SynVI,SynVI_gene_0107,ORF,S000001933,YFR037C,209528,211201,203167.0,204840.0,204003.5,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,exact_adjacent_lox,True
SynVI,SynVI_gene_0108,ORF,S000001934,YFR038W,211395,213956,205034.0,207595.0,206314.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,exact_adjacent_lox,True
SynVI,SynVI_gene_0109,ORF,S000001935,O6U65_1057,214027,215559,207666.0,209198.0,208432.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,exact_adjacent_lox,True
SynVI,SynVI_gene_0110,ORF,S000001936,YFR040W,216257,219265,209896.0,212904.0,211400.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,exact_adjacent_lox,True
SynVI,SynVI_gene_0111,ORF,S000001937,YFR041C,219417,220304,213056.0,213943.0,213499.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,exact_adjacent_lox,True
SynVI,SynVI_gene_0112,ORF,S000001938,O6U65_1060,220507,221109,214146.0,214748.0,214447.0,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,exact_adjacent_lox,True
SynVI,SynVI_gene_0113,ORF,S000001939,YFR043C,221163,221876,214802.0,215515.0,215158.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,exact_adjacent_lox,True
SynVI,SynVI_gene_0114,ORF,S000001940,O6U65_1062,222041,223486,215680.0,217125.0,216402.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,exact_adjacent_lox,True
SynVI,SynVI_gene_0115,ORF,S000001941,O6U65_1063,224119,224976,217758.0,218615.0,218186.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,exact_adjacent_lox,True
SynVI,SynVI_gene_0116,ORF,S000001942,YFR046C,225085,226170,218724.0,219809.0,219266.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_61,SynVI_loxPsym_62,SynVI_SEG_0062,exact_adjacent_lox,True
SynVI,SynVI_gene_0117,ORF,S000001943,YFR047C,226324,227211,219963.0,220850.0,220406.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_62,SynVI_loxPsym_63,SynVI_SEG_0063,exact_adjacent_lox,True
SynVI,SynVI_gene_0118,ORF,S000001944,YFR048W,228191,230179,221830.0,223818.0,222824.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_62,SynVI_loxPsym_63,SynVI_SEG_0063,exact_adjacent_lox,True
SynVI,SynVI_gene_0119,ORF,S000001945,YFR049W,230602,230973,224241.0,224612.0,224426.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_63,SynVI_loxPsym_64,SynVI_SEG_0064,exact_adjacent_lox,True
SynVI,SynVI_gene_0120,ORF,S000001946,YFR050C,231179,231979,,,,-,Essential,anchor_failed:not_found:unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,,,,feature_coordinate_unresolved,False
SynVI,SynVI_gene_0121,ORF,S000001947,YFR051C,232276,233916,225915.0,227555.0,226735.0,-,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_64,SynVI_loxPsym_65,SynVI_SEG_0065,exact_adjacent_lox,True
SynVI,SynVI_gene_0122,ORF,S000001948,YFR052W,234618,235442,228257.0,229081.0,228669.0,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_64,SynVI_loxPsym_65,SynVI_SEG_0065,exact_adjacent_lox,True
SynVI,SynVI_gene_0123,ORF,S000028768,non-functional:truncated CDS,235542,235881,229181.0,229520.0,229350.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,exact_adjacent_lox,True
SynVI,SynVI_gene_0124,ORF,S000001949,YFR053C,235739,237196,229378.0,230835.0,230106.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,exact_adjacent_lox,True
SynVI,SynVI_gene_0125,ORF,S000001950,O6U65_1073,241002,241580,234641.0,235219.0,234930.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,exact_adjacent_lox,True
SynVI,SynVI_gene_0126,ORF,S000001951,O6U65_1074,246104,246472,239743.0,240111.0,239927.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,exact_adjacent_lox,True
SynVI,SynVI_gene_0127,ORF,S000001952,YFR055W,246351,247373,239990.0,241012.0,240501.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,exact_adjacent_lox,True
SynIXR,SynIXR_gene_0001,ORF,,LEU2noTy1tRNAno3utr,17,1462,350602.0,352047.0,351324.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,TEL_LEFT,SynIXR_loxPsym_0,SynIXR_SEG_0000,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0002,ORF,S000001264,YIL002C,1466,4306,352051.0,354891.0,353471.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,TEL_LEFT,SynIXR_loxPsym_0,SynIXR_SEG_0000,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0003,ORF,S000001263,YIL001W,4815,6356,355400.0,356941.0,356170.5,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,TEL_LEFT,SynIXR_loxPsym_0,SynIXR_SEG_0000,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0004,ORF,S000001440,YIR001C,6881,7923,357466.0,358508.0,357987.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_1,SynIXR_loxPsym_2,SynIXR_SEG_0002,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0005,ORF,S000001441,YIR002C,8331,11461,358916.0,362046.0,360481.0,-,Ambiguous,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_2,SynIXR_loxPsym_3,SynIXR_SEG_0003,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0006,ORF,S000001442,YIR003W,11745,14011,362330.0,364596.0,363463.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_2,SynIXR_loxPsym_3,SynIXR_SEG_0003,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0007,ORF,S000001443,YIR004W,14195,15661,364780.0,366246.0,365513.0,+,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_3,SynIXR_loxPsym_4,SynIXR_SEG_0004,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0008,ORF,S000001444,YIR005W,15934,16380,366519.0,366965.0,366742.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_4,SynIXR_loxPsym_5,SynIXR_SEG_0005,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0009,ORF,S000001445,YIR006C,16545,20987,367130.0,371572.0,369351.0,-,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_5,SynIXR_loxPsym_6,SynIXR_SEG_0006,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0010,ORF,S000001446,YIR007W,21721,24171,372306.0,374756.0,373531.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_6,SynIXR_loxPsym_7,SynIXR_SEG_0007,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0011,ORF,S000001447,YIR008C,24152,25381,374737.0,375966.0,375351.5,-,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_7,SynIXR_loxPsym_8,SynIXR_SEG_0008,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0012,ORF,S000001448,YIR009W,25539,26269,376124.0,376854.0,376489.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_7,SynIXR_loxPsym_8,SynIXR_SEG_0008,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0013,ORF,S000001449,YIR010W,26540,28270,377125.0,378855.0,377990.0,+,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_8,SynIXR_loxPsym_9,SynIXR_SEG_0009,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0014,ORF,S000001450,YIR011C,28396,29355,378981.0,379940.0,379460.5,-,Ambiguous,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_8,SynIXR_loxPsym_9,SynIXR_SEG_0009,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0015,ORF,S000001451,YIR012W,29565,30981,380150.0,381566.0,380858.0,+,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_8,SynIXR_loxPsym_9,SynIXR_SEG_0009,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0016,ORF,S000001452,YIR013C,31162,31527,381747.0,382112.0,381929.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_9,SynIXR_loxPsym_10,SynIXR_SEG_0010,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0017,ORF,S000001453,YIR014W,32135,33001,382720.0,383586.0,383153.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_9,SynIXR_loxPsym_10,SynIXR_SEG_0010,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0018,ORF,S000001454,YIR015W,33125,33559,383710.0,384144.0,383927.0,+,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_10,SynIXR_loxPsym_11,SynIXR_SEG_0011,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0019,ORF,S000001455,YIR016W,33805,34605,384390.0,385190.0,384790.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_10,SynIXR_loxPsym_11,SynIXR_SEG_0011,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0020,ORF,S000001456,YIR017C,34533,35377,385118.0,385962.0,385540.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_12,SynIXR_loxPsym_13,SynIXR_SEG_0013,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0021,ORF,S000028799,YIR017W-A,34811,35410,385396.0,385995.0,385695.5,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_12,SynIXR_loxPsym_13,SynIXR_SEG_0013,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0022,ORF,S000001457,YIR018W,35829,37121,386414.0,387706.0,387060.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_12,SynIXR_loxPsym_13,SynIXR_SEG_0013,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0023,ORF,S000028837,YIR018C-A,36877,37014,387462.0,387599.0,387530.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_14,SynIXR_loxPsym_15,SynIXR_SEG_0015,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0024,ORF,S000001458,YIR019C,40916,45022,391501.0,395607.0,393554.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_15,SynIXR_loxPsym_16,SynIXR_SEG_0016,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0025,ORF,S000001459,YIR020C,45636,45938,396221.0,396523.0,396372.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_16,SynIXR_loxPsym_17,SynIXR_SEG_0017,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0026,ORF,S000007241,YIR020W-A,46298,46540,396883.0,397125.0,397004.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_16,SynIXR_loxPsym_17,SynIXR_SEG_0017,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0027,ORF,S000028800,YIR020C-B,48630,49364,399215.0,399949.0,399582.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_17,SynIXR_loxPsym_18,SynIXR_SEG_0018,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0028,ORF,S000001460,YIR021W,48709,49800,399294.0,400385.0,399839.5,+,Ambiguous,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_17,SynIXR_loxPsym_18,SynIXR_SEG_0018,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0029,ORF,S000028838,YIR021W-A,49963,50175,400548.0,400760.0,400654.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0030,ORF,S000001461,YIR022W,50182,50685,400767.0,401270.0,401018.5,+,Essential,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0031,ORF,S000001462,YIR023W,51193,54243,401778.0,404828.0,403303.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0032,ORF,S000028801,YIR023C-A,53832,54189,404417.0,404774.0,404595.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0033,ORF,S000001463,YIR024C,54279,55065,404864.0,405650.0,405257.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_20,SynIXR_loxPsym_21,SynIXR_SEG_0021,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0034,ORF,S000001464,YIR025W,55141,56285,405726.0,406870.0,406298.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_20,SynIXR_loxPsym_21,SynIXR_SEG_0021,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0035,ORF,S000001465,YIR026C,56387,57597,406972.0,408182.0,407577.0,-,Ambiguous,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_22,SynIXR_loxPsym_23,SynIXR_SEG_0023,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0036,ORF,S000001466,YIR027C,57879,59261,408464.0,409846.0,409155.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_23,SynIXR_loxPsym_24,SynIXR_SEG_0024,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0037,ORF,S000001467,YIR028W,60087,61994,410672.0,412579.0,411625.5,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_23,SynIXR_loxPsym_24,SynIXR_SEG_0024,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0038,ORF,S000001468,YIR029W,62460,63494,413045.0,414079.0,413562.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_24,SynIXR_loxPsym_25,SynIXR_SEG_0025,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0039,ORF,S000001469,YIR030C,63754,64491,414339.0,415076.0,414707.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_26,SynIXR_loxPsym_27,SynIXR_SEG_0027,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0040,ORF,S000028802,YIR030W-A,64620,65037,415205.0,415622.0,415413.5,+,Unknown,unique_flanking_anchors,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_27,SynIXR_loxPsym_28,SynIXR_SEG_0028,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0041,ORF,S000001470,YIR031C,64701,66575,,,,-,Unknown,anchor_failed:not_found:unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,,,,feature_coordinate_unresolved,False
SynIXR,SynIXR_gene_0042,ORF,S000001471,YIR032C,66559,67457,417144.0,418042.0,417593.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_28,SynIXR_loxPsym_29,SynIXR_SEG_0029,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0043,ORF,S000001472,YIR033W,67913,71254,418498.0,421839.0,420168.5,+,Ambiguous,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_28,SynIXR_loxPsym_29,SynIXR_SEG_0029,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0044,ORF,S000001473,YIR034C,71395,72669,421980.0,423254.0,422617.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_30,SynIXR_loxPsym_31,SynIXR_SEG_0031,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0045,ORF,S000001474,YIR035C,72869,73743,423454.0,424328.0,423891.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_31,SynIXR_loxPsym_32,SynIXR_SEG_0032,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0046,ORF,S000001475,YIR036C,73999,74790,424584.0,425375.0,424979.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_32,SynIXR_loxPsym_33,SynIXR_SEG_0033,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0047,ORF,S000028803,YIR036W-A,74560,74961,425145.0,425546.0,425345.5,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_32,SynIXR_loxPsym_33,SynIXR_SEG_0033,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0048,ORF,S000001476,YIR037W,74965,75679,425550.0,426264.0,425907.0,+,Ambiguous,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_32,SynIXR_loxPsym_33,SynIXR_SEG_0033,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0049,ORF,S000001477,YIR038C,75643,76548,426228.0,427133.0,426680.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_34,SynIXR_loxPsym_35,SynIXR_SEG_0035,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0050,ORF,S000001478,YIR039C,82198,84096,432783.0,434681.0,433732.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_36,SynIXR_loxPsym_37,SynIXR_SEG_0037,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0051,ORF,S000001479,YIR040C,85258,85590,435843.0,436175.0,436009.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_37,SynIXR_loxPsym_38,SynIXR_SEG_0038,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0052,ORF,S000001480,YIR041W,85798,86172,436383.0,436757.0,436570.0,+,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_37,SynIXR_loxPsym_38,SynIXR_SEG_0038,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0053,ORF,S000001481,YIR042C,86852,88054,437437.0,438639.0,438038.0,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_39,SynIXR_loxPsym_40,SynIXR_SEG_0040,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0054,ORF,S000001482,YIR043C,89012,89707,439597.0,440292.0,439944.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_40,SynIXR_loxPsym_41,SynIXR_SEG_0041,chromosome_lox_coordinate_incomplete,False
SynIXR,SynIXR_gene_0055,ORF,S000001483,YIR044C,90000,90185,440585.0,440770.0,440677.5,-,Unknown,unique_exact,JN020955,./outputs\revised_model\input_sources\JN020955.gb,SynIXR_loxPsym_41,SynIXR_loxPsym_42,SynIXR_SEG_0042,chromosome_lox_coordinate_incomplete,False
